"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"H2BC15",10.129190606978,-0.217824162779987,0.190476000376172,-1.14357799591447,0.252798691438928,0.720160440231522
"RSPH9",38.0592237237155,0.213580583953146,0.186763382481426,1.14358918282275,0.252794049829689,0.720160440231522
"PRKAA2",548.061570482083,-0.145285672620704,0.1270804884462,-1.14325711521176,0.252931854740564,0.720444036479634
"YEATS2-AS1",5.09160591687991,-0.347985075956036,0.304407177726013,-1.14315660542422,0.252973575665334,0.720467130057236
"NBPF1",739.567990283165,-0.131090139613964,0.114682672208243,-1.14306840859035,0.253010189516311,0.72047567451742
"PTENP1",3.31056319982578,-0.411229662659159,0.359809295387049,-1.14291005799835,0.253075936116755,0.720567164549221
"PWWP2B",804.279056548183,-0.305312754035568,0.267281851719716,-1.14228763408798,0.253334479622189,0.721207495845664
"RELB",279.632510374753,0.432309161881144,0.378512119060501,1.14212766279233,0.253400958474619,0.721300948731074
"TEPP",29.4860764029538,0.3045832357314,0.266727519535351,1.14192654834415,0.253484552314598,0.721443087811856
"CELSR3",23.6400182541014,0.309250124093987,0.270926620450967,1.14145344440214,0.253681275136227,0.721461707777326
"CIAO2B",1423.17121342361,0.195524692255576,0.171277374188275,1.14156754902517,0.253633819214626,0.721461707777326
"LINC01778",4.76247021452812,0.311785879119796,0.273149223562189,1.14144889395525,0.253683167787634,0.721461707777326
"LRP11",1633.01638165941,-0.30347325165138,0.265865368939019,-1.14145461239439,0.253680789338892,0.721461707777326
"PLAAT3",1456.29262293375,0.156685609326833,0.137271911610252,1.14142512833726,0.253693052697476,0.721461707777326
"ZNF696",273.626013217316,-0.169695008282204,0.148633155215538,-1.14170359928189,0.253577244219371,0.721461707777326
"CEP135",69.0918633717812,0.396811837241439,0.34783788865226,1.14079532502607,0.253955106528298,0.721496300694969
"CLDN15",69.3684057534229,0.202315224791067,0.177353015488441,1.14074871652945,0.253974507266191,0.721496300694969
"FLG",15.9999709582783,0.499816559419884,0.438107757023355,1.14085302395876,0.253931090836909,0.721496300694969
"PDE11A",106.570589258439,-0.21730554157033,0.190469371204153,-1.14089493862723,0.253913645929356,0.721496300694969
"PHF21B",2.08908441152228,-0.84394501875943,0.739599824520102,-1.14108331394891,0.253835254318344,0.721496300694969
"SLCO4A1-AS1",283.982423393825,-0.210585063027606,0.184536795871156,-1.14115486851,0.253805481599234,0.721496300694969
"SNORD94",2.7065531342525,-0.505391581802125,0.442911204602449,-1.14106750190652,0.253841833786602,0.721496300694969
"TUFM",6599.51257577521,-0.0668951221311248,0.0586293053867056,-1.14098438809568,0.253876419802218,0.721496300694969
"LOC441155",0.61079274827092,1.36079867717222,1.19316227246721,1.14049757402937,0.254079062823165,0.721697671952256
"LSM7",941.198860222534,0.18299642777195,0.160478486039392,1.14031751101534,0.254154045029298,0.721814999490919
"DNASE2B",1297.77314469979,-0.269101029319431,0.236048959935774,-1.14002209284316,0.254277097018837,0.722068799351053
"TTC19",1330.78318606618,-0.115213263574457,0.101070984522561,-1.1399242237394,0.254317872059939,0.722088921676082
"ANXA13",2.57164322306767,-0.677276875545521,0.59444365865879,-1.13934578269978,0.254558959889056,0.722225075934491
"AS3MT",166.362465171686,-0.184109443336444,0.161668429740268,-1.13880887958291,0.254782877400261,0.722225075934491
"CDK10",655.843502687935,-0.111872657533132,0.0982408914343667,-1.13875857496542,0.254803864151191,0.722225075934491
"DAZAP2",10556.3358042675,0.0982776121575065,0.0862782493437341,1.13907749525569,0.254670833082377,0.722225075934491
"E2F1",65.2085247258846,0.250055146526516,0.219569802959631,1.13884123935061,0.254769377756422,0.722225075934491
"IARS2",2974.6551478685,-0.132373610644295,0.116172572551975,-1.1394566526025,0.254512738227804,0.722225075934491
"JPH2",456.457031703903,-0.236094139153845,0.207252738472501,-1.13916052880127,0.254636205266872,0.722225075934491
"KRT23",892.195723035418,-0.305380660250692,0.26814761489391,-1.13885279334487,0.254764557854479,0.722225075934491
"LOC339059",2.25053756865091,-0.506555981345783,0.444726740473786,-1.13902748642037,0.254691690049668,0.722225075934491
"PCGF3",1003.36164625533,-0.119148729329282,0.104608501633797,-1.13899661565163,0.254704565779901,0.722225075934491
"PSME3IP1",1916.18431001841,0.146537371447973,0.128660138301653,1.13894927661593,0.254724311054375,0.722225075934491
"SEC61B",11436.7346604614,0.248658101743576,0.218250154140631,1.13932612200288,0.254567157042909,0.722225075934491
"TMEM63A",5197.2039722144,-0.213871183585074,0.187709161602425,-1.13937530677412,0.254546650732368,0.722225075934491
"GLIS3-AS1",3.65708395634696,-0.423803207908944,0.372262810158765,-1.13845164315016,0.254931940104623,0.722485083111896
"TLR6",76.4201116361759,0.5957837484114,0.523362334286151,1.13837719946742,0.254963010574712,0.722485083111896
"NDUFA10",2534.16539404059,-0.119143951696267,0.104688447595962,-1.13808117736252,0.255086587017683,0.722669427028651
"PBX4",6.56720160267851,0.485066395849385,0.426222224764668,1.13805983748784,0.255095497102677,0.722669427028651
"CCR9",1.85539618018779,0.560632406641153,0.492844159137049,1.13754499520254,0.255310525928542,0.723042467112391
"CEACAM5",915.873518855377,0.303175110844712,0.266580763712809,1.13727302233752,0.255424168856513,0.723042467112391
"CNGA3",5.87140345669321,-0.391574742854856,0.344265976893092,-1.13741923145793,0.255363071507967,0.723042467112391
"CPTP",1774.1588928665,-0.267290503660198,0.235107572971456,-1.1368859806683,0.255585953503688,0.723042467112391
"DNAJC7",1630.58925314306,0.0801160056475557,0.0704657628252196,1.13694938414663,0.255559445771736,0.723042467112391
"INPP5K",1147.87461416924,-0.0900413755703203,0.0792055470959238,-1.13680643429271,0.255619212962098,0.723042467112391
"KIF5A",57.1313256147433,-0.244102255756903,0.214808284798338,-1.13637263100009,0.255800645148514,0.723042467112391
"LOC101927588",1.42749912739546,0.417087949975792,0.367008029851863,1.13645456243598,0.255766371614065,0.723042467112391
"MKNK1-AS1",2.57558727817243,-0.408829179690285,0.359534398221425,-1.13710727461048,0.255493443216127,0.723042467112391
"MYDGF",7201.97800552048,-0.125664435767295,0.110579015725598,-1.13642208643936,0.255779956581772,0.723042467112391
"NIPSNAP1",1397.88479201167,-0.067810883115909,0.05967009747238,-1.13642990355927,0.255776686572519,0.723042467112391
"POLR3G",38.5952227602456,0.269972796871813,0.237403300579731,1.13719057912231,0.255458624414489,0.723042467112391
"PPP6R2",1263.24917256848,-0.255112824888828,0.224288602635809,-1.13743106823431,0.255358125642403,0.723042467112391
"PROZ",0.784873606245162,-0.967392895971286,0.851165783443083,-1.1365504990791,0.255726243481351,0.723042467112391
"ST18",2.25303164203299,0.445856728116111,0.392202291020809,1.13680296704961,0.255620662733608,0.723042467112391
"TRAIP",46.5125959821127,0.234011331750272,0.205832803871676,1.13690008273008,0.255580057547191,0.723042467112391
"WNT10B",19.6225896789928,0.244022772776152,0.214729630317362,1.13641872533146,0.255781362588573,0.723042467112391
"DPYSL3",2428.29511246839,0.342533145551394,0.301484380089218,1.13615552968293,0.255891478339811,0.723203843187698
"C1orf159",181.920945722777,-0.161279172100215,0.142021749432792,-1.13559488419438,0.256126150901105,0.72323771660759
"CRMP1",21.1023285343893,0.507412927392679,0.44679125102656,1.13568232642612,0.256089539873597,0.72323771660759
"CRYBG1",1251.13069747164,0.228656877082764,0.20129088727649,1.13595245257518,0.255976464214324,0.72323771660759
"DHX9",3165.93006142909,0.103370234840677,0.0909917076628362,1.13604016778879,0.255939753810543,0.72323771660759
"EXOG",106.924139201103,0.156991180259798,0.138244961127833,1.13560146408975,0.256123395850298,0.72323771660759
"FREM3",16.9957443194633,-0.394455528363785,0.347299486372199,-1.13577918724892,0.256048989637489,0.72323771660759
"TNR",5.20792034713429,0.304876004202883,0.268480134488436,1.13556261726327,0.256139661601578,0.72323771660759
"ERI2",275.982522687005,-0.117683448328354,0.10364321734026,-1.13546695431115,0.25617972017952,0.723255548251821
"DHDDS-AS1",3.72631395383541,0.322295039176787,0.283913575548332,1.13518713768557,0.256296917542602,0.723491127434233
"LOC102723360",3.71696989851781,0.983748804288134,0.8668544175251,1.13484892549406,0.256438622788444,0.723795817862457
"BCAR1",1392.46213725839,-0.334358843736823,0.294682452652193,-1.13464117298989,0.256525694580278,0.723946245903053
"ELF2",918.969543611143,0.0903688060186677,0.079677737931213,1.13417886055807,0.256719529434321,0.724239697944037
"MAGEB2",0.745440129008469,-0.718762494842443,0.633834791578617,-1.13399028326026,0.256798623886101,0.724239697944037
"MOSPD3",586.147790753969,-0.137901755748093,0.121593762958774,-1.13411866194854,0.256744776531745,0.724239697944037
"SRGAP2C",715.050375725463,0.221626577481889,0.195434796068218,1.13401800467778,0.256786995708476,0.724239697944037
"ZNF581",473.138060215529,0.141238416925574,0.124540409097058,1.13407702728439,0.256762238980323,0.724239697944037
"CIZ1",1850.35064087402,-0.131575824750559,0.116038398013261,-1.13389901104565,0.256836912012277,0.724252384169338
"LINC02099",4.42233409285303,0.334385821477024,0.294929333020721,1.13378285588681,0.256885644109324,0.724294514054098
"ADAM7-AS1",2.11603550671162,0.463215869816649,0.409099865090806,1.13228067116041,0.257516453661022,0.72434759856202
"ATPAF1",1503.37707126661,-0.142415326550942,0.125792531040607,-1.13214453491653,0.257573674155873,0.72434759856202
"BSN-DT",2.61953572632235,0.40518625960662,0.357598128001985,1.13307712730635,0.257181865642403,0.72434759856202
"CHRND",2.98830216308516,-0.772571660581415,0.682011889853105,-1.13278327266085,0.2573052776572,0.72434759856202
"DTD2",467.394317439059,-0.0790680299170547,0.0698343797895026,-1.13222212548296,0.257541060374063,0.72434759856202
"IPO9",1342.72180936894,0.108711158464646,0.0959559443614849,1.13292781586422,0.257244567789276,0.72434759856202
"ITFG1",2460.07666723461,-0.0809919194028354,0.0715280308382544,-1.132310206973,0.257504040395758,0.72434759856202
"LINC01204",4.69844637036609,0.461820334349671,0.407565985103727,1.13311795200999,0.257164723480972,0.72434759856202
"LRRIQ3",1.34883167099358,0.855297708304019,0.755176753701163,1.13257949759729,0.257390882498915,0.72434759856202
"MERTK",194.581880531497,0.150963959798458,0.133279366567605,1.13268815486066,0.257345233690189,0.72434759856202
"MID2",972.23044909589,-0.230435861616725,0.203496988543171,-1.13237971365772,0.257474829872679,0.72434759856202
"NOA1",940.373186833376,-0.157719113484531,0.139164268169828,-1.13333052771894,0.257075476440396,0.72434759856202
"PICSAR",3.40575323513241,-0.372440964242187,0.328632063677152,-1.13330683584202,0.257085422090434,0.72434759856202
"PLEKHM1P1",208.877471799983,-0.157740880795927,0.139311860812323,-1.13228608013808,0.257514180353266,0.72434759856202
"PRDM15",70.8589007202845,0.321318326938346,0.283668875175013,1.13272323845929,0.257330495659192,0.72434759856202
"SCAND2P",78.2082541391672,-0.165101073211971,0.145832433030125,-1.13212863408695,0.257580358133793,0.72434759856202
"SETX",1610.21636006426,0.156178465363715,0.137874529473347,1.13275792099008,0.257315926685737,0.72434759856202
"SRPX2",330.327435713946,0.222057389364776,0.195895378444163,1.13355093483265,0.256982964191581,0.72434759856202
"UTP14A",453.609687642574,0.147584906130716,0.130204937565725,1.13348163971292,0.257012047183757,0.72434759856202
"ZNF598",982.615904547364,-0.316141991263858,0.279229836949403,-1.13219272953679,0.25755341608768,0.72434759856202
"ACSF2",345.55571299134,0.158069791771605,0.139656341938382,1.13184828972069,0.257698221782432,0.72438505018261
"ARVCF",134.152486092352,-0.513535472960192,0.453678329088192,-1.13193741035042,0.257660749228205,0.72438505018261
"EID1",4958.68677672489,-0.0648749687419412,0.0573214147264401,-1.13177542898321,0.257728860347699,0.72438505018261
"NUP35",454.763394951473,0.132826557563135,0.117349970717169,1.13188402818836,0.257683194373721,0.72438505018261
"ESRRG",96.6407968873761,-0.260952361208455,0.230643873599157,-1.13140816244689,0.257883337544872,0.724575592011473
"GORASP2",5349.73779474096,-0.0755166385557419,0.0667567879283232,-1.13122037322743,0.257962348998314,0.724575592011473
"LOC101929479",195.537609842346,-0.355580268851326,0.314295431808443,-1.13135678366476,0.257904953263957,0.724575592011473
"PUS3",354.705233009822,0.154815537002937,0.136858054712178,1.13121246190825,0.257965678018081,0.724575592011473
"ZSCAN30",129.981128970478,0.284507881246553,0.251497935298561,1.13125334770166,0.257948473924434,0.724575592011473
"GOLPH3",4330.35579185732,-0.17096954979485,0.151168327173649,-1.1309879059418,0.25806018179535,0.724746060875463
"FGF7P6",193.799995771596,-0.197734045391588,0.174925779909653,-1.13038824519585,0.258312665058331,0.72496979843562
"FURIN",4954.91184082891,-0.327973005461285,0.290107399065823,-1.13052271854284,0.258256031038312,0.72496979843562
"LMOD1",937.554766197023,-0.131460531794691,0.116278761313445,-1.13056357248527,0.258238826932383,0.72496979843562
"LONP1",1520.78537307749,-0.220675182876928,0.195246920292165,-1.13023643367441,0.25837661147008,0.72496979843562
"MBD4",775.568806202406,0.106108868873748,0.0938695094409378,1.13038695424856,0.258313208787973,0.72496979843562
"SLC16A5",144.706827961611,-0.18090781920439,0.160010904837283,-1.13059681393813,0.258224829127293,0.72496979843562
"SP9",24.72565589158,0.446991432014229,0.395470908213883,1.1302763938643,0.258359778279404,0.72496979843562
"CHRFAM7A",17.3889683980322,0.506502729537707,0.448203415062793,1.13007333838977,0.258445323082292,0.725067677348933
"HDX",25.7978956539873,0.46710667930739,0.413588542873635,1.12939946561843,0.258729358178894,0.725769541055676
"MRPL38",1445.71402211104,-0.0779225417073522,0.0690246498975299,-1.1289089017189,0.258936265218767,0.72596990303454
"PCAT7",7.24446362360926,-0.311863675997741,0.276217089360866,-1.12905279220542,0.25887556409137,0.72596990303454
"TMX4",4050.3542984035,-0.126157275913502,0.111738660179817,-1.1290387383425,0.258881492369331,0.72596990303454
"TNFSF15",2448.07118638921,0.243676036779383,0.215843477057263,1.12894788437242,0.258919819161732,0.72596990303454
"MAST1",32.5390820395983,-0.303845232564936,0.269171227171487,-1.1288176517149,0.258974764729579,0.725982880880695
"RN7SL832P",36.6048774161924,0.227234324955245,0.201328098915134,1.12867665358044,0.259034261393343,0.726049100390875
"TPM3P9",212.858503662447,0.131009645181856,0.116081440821284,1.12860112912929,0.259066134169516,0.726049100390875
"FAM25A",6.22055627429639,-1.48427824552895,1.31553649224064,-1.12826839413698,0.259206587111091,0.72607392923574
"NDUFA3",2535.44015569968,0.259807684639562,0.230273059413968,1.12825914286612,0.259210492979,0.72607392923574
"SLC25A51P4",3.96547970236324,0.449806286016521,0.398644600337151,1.12833909110044,0.259176740341816,0.72607392923574
"TH",2.8629591666263,-0.415913528745217,0.368603473153997,-1.12834945690122,0.259172364319136,0.72607392923574
"ZRANB2",1723.29548452888,0.149963844465022,0.132976312851673,1.12774855347582,0.259426126010639,0.726582985092387
"LOC100289511",27.8190588895692,0.219982372761045,0.195081076057245,1.12764588553168,0.259469499919203,0.726609519371335
"FAM111A",1677.630903673,0.21450535260074,0.190268086516744,1.12738482069016,0.259579814049263,0.726731025876695
"HOXA11",2.92691188441808,0.48698169805638,0.431988484284031,1.1273024994254,0.259614606006245,0.726731025876695
"MAP3K12",8.3118602573198,0.707118239401502,0.627258652494017,1.12731524163112,0.259609220476011,0.726731025876695
"DPYSL4",178.197058338103,-0.320371142063724,0.284263809995956,-1.12702050277973,0.259733812508179,0.726774318496682
"HSPA2",927.324500499322,-0.137530713261319,0.12206119108782,-1.12673579567456,0.259854203223824,0.726774318496682
"LOC101928269",11.4663189950542,0.240557944039781,0.21348780451064,1.12679946562377,0.259827276514733,0.726774318496682
"ORC3",549.837125207059,0.193350481964658,0.171607085975172,1.12670453475699,0.259867424510524,0.726774318496682
"SLC2A1",1065.29117727414,0.182191937102661,0.161652039960531,1.12706240606147,0.25971609662531,0.726774318496682
"SLC38A11",13.5549244935235,-0.227762334613913,0.2021489078735,-1.12670573890234,0.25986691522859,0.726774318496682
"TPD52-MRPS28",132.711323515487,-0.346428569831693,0.307347843304761,-1.1271547120901,0.259677074404411,0.726774318496682
"ADAMTSL1",32.7419978635952,0.660957921169677,0.586693045716287,1.12658216420943,0.259919183583793,0.726798768713358
"RILP",532.709912477449,-0.144392760318428,0.128175538095159,-1.12652353533503,0.259943984368601,0.726798768713358
"FYCO1",2003.81254879252,-0.110054945538341,0.0977184772242557,-1.12624499137225,0.260061834506129,0.726843833720741
"LEMD1-AS1",3.71851299481083,-0.283428909255858,0.251638261841507,-1.1263347123037,0.260023870127194,0.726843833720741
"PPP1R3A",4.03946612296934,1.06460572833708,0.945206220068486,1.12632111991385,0.260029621343859,0.726843833720741
"ANKRD40CL",0.781594195002566,0.56434716976978,0.501194375421158,1.12600459511453,0.260163574324959,0.726843854546554
"HCAR2",149.790272067346,0.233142363141168,0.207035213237324,1.12610004595652,0.260123174594846,0.726843854546554
"PTRH2",590.371628525172,0.163480828017711,0.145186406410711,1.12600643585907,0.260162795185659,0.726843854546554
"BANF1",2413.31259758515,0.112252515030093,0.0997063728573594,1.12583089539003,0.260237104167906,0.726863729431523
"NNAT",113.194406812793,0.22084955315644,0.196166410292793,1.12582757071818,0.260238511694388,0.726863729431523
"ANAPC2",859.567156224725,-0.290332991941656,0.257985166423771,-1.12538637769875,0.260425341035315,0.726950051721038
"CHORDC1",468.846508382279,0.189623317824581,0.168477318413116,1.12551244055069,0.260371948493555,0.726950051721038
"EGFL7",687.066137435124,-0.218375753746791,0.194038476387493,-1.12542500751602,0.26040897899385,0.726950051721038
"FN3K",569.979729540128,-0.35563956507349,0.316024576212299,-1.12535413965583,0.260438996322005,0.726950051721038
"RIMBP3B",49.925611144862,0.296061383758218,0.263081080907245,1.12536174299284,0.260435775680288,0.726950051721038
"DRAP1",1168.50801192687,0.131864048671755,0.117188445727043,1.12523080115675,0.260491244220827,0.72700121466526
"PDE1C",90.0428310830238,-0.272455703002052,0.242181521052844,-1.12500615991508,0.260586423998373,0.72717216664251
"THEM4",455.071596961279,0.104022864137515,0.092477194732672,1.12484882827835,0.260653099235563,0.727263541918128
"ACYP1",177.593591241297,0.252406154155505,0.224469816967345,1.12445475995654,0.260820152401379,0.727350916806032
"CA4",86.5442528811165,-0.212881555347872,0.189301104232531,-1.12456584028362,0.260773055813847,0.727350916806032
"DKFZp451B082",0.67476394153938,0.823304997888678,0.732138387601685,1.12452100836514,0.260792063245501,0.727350916806032
"HSPBAP1",138.209621136079,0.217747971484805,0.193632374554271,1.12454320712663,0.260782651495441,0.727350916806032
"LOC285819",1.21394700814043,0.62027654610537,0.551755628598518,1.12418707477602,0.26093367154353,0.72757282631248
"GCDH",811.800564570688,-0.0801487861449648,0.0713114577688189,-1.12392578489694,0.26104451153668,0.727787208672893
"ABCF2-H2BK1",554.709534711494,0.234997658258387,0.209175943958095,1.12344495170757,0.261248567575605,0.727795222251269
"ACADS",755.149987068926,-0.188228508971601,0.167633920410863,-1.12285454226843,0.261499276407864,0.727795222251269
"AHSA1",1623.81953005086,-0.0587015856071979,0.0522578136425052,-1.12330733943013,0.26130698778098,0.727795222251269
"CCT4",3036.06270833497,-0.0599004389676464,0.0533590748671853,-1.12259140767982,0.261611066267299,0.727795222251269
"CEP72",61.5363670241123,0.199115256320712,0.177333101432297,1.12283186112735,0.261508910942574,0.727795222251269
"COL4A5",322.222003316326,-0.28719792518095,0.255738508114497,-1.12301400089645,0.261431548219727,0.727795222251269
"EMILIN1",617.104863307625,0.364710065619416,0.324720000926847,1.123152453124,0.261372752090757,0.727795222251269
"IQCC",106.211835344349,-0.148321746517871,0.13214772683816,-1.12239347635181,0.261695176997624,0.727795222251269
"LINC02055",2.6301665659856,-0.638090182788165,0.568495880265867,-1.12241830581033,0.261684624717658,0.727795222251269
"LINC02688",96.2599028504228,-0.214053517491569,0.190483194612219,-1.12373964499774,0.261123492527375,0.727795222251269
"OXCT2P1",6.10910956915235,0.367905968829387,0.327591091985081,1.12306463097031,0.261410046224336,0.727795222251269
"PAK4",1790.65582473633,-0.340181175390882,0.302812095306132,-1.12340682774567,0.261264751343985,0.727795222251269
"SLC22A10",1.92206678255385,-0.856729707554479,0.762756083503259,-1.12320271982573,0.261351407730113,0.727795222251269
"SLC43A1",413.485197164974,-0.24261191633854,0.215889323597998,-1.12377913041361,0.26110673709625,0.727795222251269
"SOAT1",2059.17588523272,0.214115150269914,0.190736664788763,1.12256943628034,0.261620402070631,0.727795222251269
"VPS9D1-AS1",16.4011630557663,0.294717789925348,0.262596979262765,1.12231980258402,0.261726489367957,0.727795222251269
"WDR49",13.8360729991391,0.310774712554031,0.276901413957111,1.12232981447385,0.261722234024281,0.727795222251269
"WNT9B",7.54285383062829,-0.232116792344266,0.206643915090256,-1.12326942819915,0.261323083730387,0.727795222251269
"ZNF367",42.7335795587405,0.281444284238092,0.250581765331896,1.12316346668449,0.261368075384686,0.727795222251269
"ZNF807P",5.96275177124338,0.371048941833799,0.330482446336394,1.12274931981142,0.261543975058163,0.727795222251269
"RPL36AL",9133.94270789784,0.194557320042636,0.173385297819911,1.12210967417039,0.261815811073865,0.727949162609577
"ZNF507",579.792469328183,-0.136230377649711,0.121425967824301,-1.12192128331917,0.261895910451249,0.728077424722707
"YJU2B",429.565954574119,-0.136230587192714,0.12144003849077,-1.12179301724339,0.261950455870651,0.72813462211536
"LOC101929372",2.19337264020734,0.460966906631,0.410958902616413,1.1216861435443,0.261995910131273,0.728166537571799
"ZNF454",51.6013611362188,-0.194471998895848,0.173397664423687,-1.12153759130611,0.26205909966777,0.728247730102291
"MYOZ2",15.4749658328165,0.565608145824595,0.504388898293817,1.12137310662043,0.262129078658703,0.728253359944349
"WDR76",277.086401561975,0.19115305607137,0.170458141214713,1.12140760605027,0.262114400020123,0.728253359944349
"ATP6V1C2",403.739463583587,-0.467018067691201,0.416515979015391,-1.12124886251709,0.26218194610097,0.728305836278925
"SNORA78",1.16321385228783,0.723924615983119,0.645724595461785,1.12110429286871,0.262243471591896,0.728382346779929
"FAM138B",0.697539041436364,0.872358450240101,0.778535618305244,1.12051193256783,0.262495670553063,0.728792820157537
"HSPA5",25960.5897252398,0.164993247759397,0.147257843597251,1.12043775549676,0.262527263433626,0.728792820157537
"TRIM59",782.480810544432,0.303811581917776,0.271138167175596,1.12050466772175,0.262498764619832,0.728792820157537
"ZNF415",291.98778559399,-0.131340856310333,0.117222186758159,-1.1204436629501,0.262524747284048,0.728792820157537
"ZNF513",169.052589098841,-0.310510006682873,0.277216808144883,-1.12009805163253,0.262671980824366,0.72910013429027
"RMDN1",623.782183215462,0.0917153256043051,0.0819095424762281,1.11971478330407,0.26283532325479,0.72945905977511
"ZBTB24",328.54193448274,0.0981831010866974,0.0877251642104962,1.11921250840987,0.263049490406017,0.729958930264444
"PSMA7",5560.42055728813,0.153141388191789,0.136840808935983,1.11912074608849,0.263088630346785,0.729973035968024
"PIAS1",1613.60307530799,0.106102312659735,0.094823636736178,1.11894371816741,0.263164150499629,0.729993581184035
"ZNF750",1046.58273320716,-0.25211184263611,0.225307749979722,-1.11896658086018,0.263154396428208,0.729993581184035
"RTEL1",271.42840108698,-0.263738386424463,0.235747547912947,-1.11873225727825,0.26325437937362,0.730149374675747
"H2BC21",273.80195747902,-0.226048611705077,0.202088232457281,-1.1185639507875,0.263326209826744,0.730246612110788
"LOC114841035",97.0456766317738,-0.216633067344877,0.193683428189299,-1.11849046338207,0.263357577289185,0.730246612110788
"OR7D4",3.46560702429266,0.424451460498396,0.379523313124011,1.11838046786787,0.263404532739523,0.730282337956142
"LOC103171574",22.7799697421272,-0.452300674235562,0.404655592258442,-1.11774230453904,0.263677069163686,0.730943391160689
"SAA1",7166.195696808,0.245942824743998,0.220173958390236,1.11703866589022,0.263977793147188,0.731682402472109
"C1orf21",770.66246662469,0.113732467763297,0.101834139590484,1.11684026811304,0.264062627940093,0.73172829570368
"ID2",1996.40371845968,-0.135921806491378,0.121700498408483,-1.11685496993744,0.264056340802213,0.73172829570368
"TEX22",4.9298703474127,0.367120754325182,0.328909190446989,1.11617663777124,0.264346532569389,0.732338207901391
"TLR2",488.10437721384,0.221606146269823,0.198542274746251,1.11616604853072,0.26435106440856,0.732338207901391
"CNIH2",5.8076142108894,0.438158310964726,0.392630051768086,1.11595714335064,0.26444047975877,0.732401487460301
"PRICKLE4",139.129079592075,-0.136594743717092,0.12240187690995,-1.11595301612559,0.264442246498799,0.732401487460301
"PLEKHS1",800.029441849569,-0.206140319572063,0.184747978667393,-1.11579201601541,0.2645111721194,0.7324977342645
"ANKFN1",2.79154809672748,0.870327297997931,0.780679379692164,1.11483320891749,0.264921902688705,0.732517728059975
"DMXL2",465.046841305083,-0.209569545233985,0.187883220864854,-1.11542448691962,0.264668561088429,0.732517728059975
"EIF4G1",8028.52695011261,-0.238388872495688,0.21377662671418,-1.11513066774328,0.264794431279039,0.732517728059975
"HSD11B1",81.4270179339869,0.201371460276638,0.180577329531749,1.11515360648433,0.264784602989797,0.732517728059975
"LCAL1",3.20024606824348,-0.423403048321275,0.379652277096149,-1.11523905917215,0.26474799230687,0.732517728059975
"LINC01410",14.28232918093,0.269812179980097,0.241934717622589,1.11522720935404,0.264753068942143,0.732517728059975
"LINC01605",51.5568340433193,0.270793405179275,0.242921102038579,1.11473808947347,0.264962673586311,0.732517728059975
"MELK",13.4596419783236,0.571383991160396,0.512572324101247,1.11473828042173,0.264962591736127,0.732517728059975
"STOX2",171.379310312073,-0.41328726959788,0.370736860224757,-1.11477253528912,0.264947908631235,0.732517728059975
"TAF3",351.292458416097,0.228433275733144,0.204887529583906,1.1149203477491,0.264884556302781,0.732517728059975
"TMEM181",1876.02480183609,-0.27289187012617,0.244629783617614,-1.11553003109684,0.264623356730502,0.732517728059975
"TRPM4",1414.31298421167,-0.326665503867105,0.292916063038421,-1.11521881210133,0.26475666648855,0.732517728059975
"YPEL4",15.9246102632978,0.2846977325059,0.255268615952422,1.11528685750764,0.264727515482449,0.732517728059975
"CA5A",0.869868232080085,0.661530121133463,0.59357066518277,1.11449261214714,0.265067912122171,0.732714164099382
"DNA2",18.7724996817573,0.420721682397061,0.377715552017934,1.11385851111867,0.265339890712992,0.732747569597673
"LOC102724323",1.23355964409198,0.508679304264704,0.456571728484181,1.11412790702902,0.265224317952054,0.732747569597673
"LRRC77P",0.956682759385674,-0.53689873503442,0.481932931840948,-1.1140528060274,0.265256533328953,0.732747569597673
"MTRR",995.135370616217,0.135776019501505,0.121885859649086,1.11396038795976,0.265296180745724,0.732747569597673
"NEMP1",179.818405879677,0.256369492930009,0.230058784491452,1.11436515452656,0.265122565810441,0.732747569597673
"PRPS2",2718.59953885727,-0.189499957761719,0.170146300030885,-1.11374715599058,0.265387672986224,0.732747569597673
"SMC3",1483.43955629612,0.0896137192328704,0.0804286736836084,1.11420113161873,0.265192910077328,0.732747569597673
"TMEM70",704.785009550051,0.0756046896779738,0.0678822924585232,1.11376158552938,0.265381480964412,0.732747569597673
"TMUB1",1265.25443411558,-0.287272867439862,0.257902931998328,-1.11387980436657,0.265330754495857,0.732747569597673
"LINC01055",12.8770119010809,0.244750438689365,0.219796495555828,1.11353203366793,0.265479998348362,0.732908073750488
"DACT2",258.769447714945,-0.344750932382554,0.309635751395175,-1.11340803130503,0.265533227249962,0.732960617240911
"RTL9",4.0099702958704,-0.432195317742424,0.388267672030411,-1.11313753082325,0.265649367020578,0.733171282910293
"ZNF236-DT",28.719866551428,0.176843998251264,0.158879357997905,1.1130709519458,0.265677958120941,0.733171282910293
"LOC100507472",0.898781407116214,-0.677732858574939,0.608990186961032,-1.1128797689778,0.265760069982941,0.733303468075999
"ATP2C2",2679.0662904672,-0.17935908911872,0.16118835062076,-1.1127298494462,0.265824471685501,0.733386758412541
"ELL2",2821.6566535328,-0.30684046914686,0.275776512250961,-1.11264177881701,0.265862309647484,0.733396749676213
"LINC01436",80.5634680295417,0.355957754103793,0.320037349647556,1.11223816375118,0.266035763037959,0.73378079332848
